MAGIC_KEY,MEAT
2CE23AE2D11,2.0930787417000296
2CE906D5510,2.332874410883235
2BE7440FE57,0.6117416361416361
2C42B928F97,1.7981894736418178
2CEC6805689,1.6260221744543737
2CF57413EF2,0.44674553276542844
2908FF497D6,2.8198726527124522
2C59CBDF5DD,2.0853818174053615
2BDA0C83101,1.966520567230017
2BE0ABF3AD6,2.321537749744473
2BE8636FADE,2.183350793650793
2BEEE926F79,2.2097806076328306
2C36E20582C,2.1920577028654096
2C5D8FADCEC,2.1985670592805855
2C72FC2E576,2.1797689632840083
2C732016457,2.0853818174053615
2C9498DB8A0,2.0639314726851934
2C94C5187CE,2.0779013391194727
2CB11A014F2,2.2097806076328306
2CB5234FFBD,2.1411641213232295
2CB82FFAFA8,2.321537749744473
2CBA898AEC2,2.190896949848231
2CC2303D03F,2.0853818174053615
2CE9AF1EDDC,2.173977175609327
2CEC5828C39,2.1469025968675393
2C22E57DCAC,3.23467690617628
2BC63AFB3B6,2.384124503190868
2BCD2123F26,2.0930787417000296
2BCFBAE887A,2.1916261340398084
2BD0AEB73BB,3.6385384615384653
2BD3EAD1EA8,6.2361189450584105
2BD9C710494,5.61126369074753
2BDFF9FD9B4,2.9587142857142834
2BE397837E4,2.4700159840159834
2BE772AF982,2.0122536213786217
2BF81B1AA7E,1.6431809523809522
2C076EC8766,2.134277300640536
2C11DF46647,2.1411641213232295
2C294BDAB25,5.61126369074753
2C29677F506,3.6385384615384653
2C363410C0B,2.141190476190473
2C3B3943A49,2.2655932653022064
2C4B0CB53BA,5.127316999718548
2C4C021EF56,2.9587142857142834
2C4E351210E,2.017294946102154
2C4ED58D66A,3.6385384615384653
2C5A8803CDF,2.190896949848231
2C64736A180,6.2361189450584105
2C6B1B7D29A,2.2086833430428148
2C75D7CF192,1.6126622234721484
2C7B505C14D,2.295273886908964
2C82788E0FE,1.992070421398416
2CA0297D701,2.1947843639804843
2CAC71C4DD7,2.1196743605738395
2CB11CEB55A,3.6385384615384653
2CB391E86A8,1.9715552669552667
2CB831D1F75,4.119286263112619
2CBBCAE0431,3.6385384615384653
2CD1BA2D4BA,2.1196743605738395
2CD88BE4074,2.1411641213232295
2CDC4FD96C6,2.0846446949249584
2CE96834F3C,2.881072630641277
2CE97503AFC,2.189045477106687
2D2E0DADCDC,6.916638151779353
2C246FB0997,0.38462760209389324
2C75D564527,1.0046214285714286
2C93859D347,0.6361804273219726
2CC1C8E0F56,0.2799095521199163
2CCC48A525C,0.4145
2BDF51F0BAF,1.4985109243697483
2CDDD8BFD31,1.56922065282959
28D1D4499D4,0.3948905559189802
28E631BA746,1.4550714285714292
28E64A5A9AF,1.0391666666666672
28F2F56B595,0.38287118184621605
28FF50D456A,0.2245390627811402
29045BDACEA,0.9301325396825401
29109B11876,1.0391666666666672
29182C066A0,0.5100166666666668
29280D84BE6,1.1154666666666675
29332408DF9,0.31469414065213885
293FEEB3FAA,1.329095238095238
298376C6447,0.2814842591868833
29A77E3F1C4,1.2682988095238097
29D9005EBAD,0.2193333333333333
29F9E1706B1,0.19940874083573312
2CD59D5B13E,2.0846446949249584
2CDE458F9C2,1.6806962551432867
296FE5195D2,1.5727500000000005
28CF0640F8B,1.9967017057130148
28CFD58918B,1.4039982600732597
29380630CEE,2.2761152438108017
29703758472,0.04998501622411104
28DB2E202BE,0.19251181050452623
2962CD39122,0.32240077358564284
28E0445DA85,2.885949917239624
2BE16703305,0.48838802170225415
2C1E97DA798,1.792553321948762
2CA190BFBB3,0.22591103009837585
2BE819CAF4E,1.8338543259562332
2C04C34E5BD,2.333148993326934
2C0A9D40A4C,2.9587142857142834
2C29E2D43DE,2.1486842056550244
2C946593DA6,2.2233301012712765
2CD736524C4,2.199999999999996
28F6516D5B7,1.9268634087064274
2915B335D1F,0.19251181050452623
2959E7F4F22,1.3395333333333335
2BD0B024748,2.185931655477243
2BF6E9C5D87,2.1739155999910427
2C2368625F5,2.0639314726851934
2C24CD66460,2.299414208088163
2C25D04C04E,2.183350793650793
2C28AA46E4D,4.119286263112619
2C2C711D944,2.2088840252758257
2C332D653F8,2.183350793650793
2C574BA2885,2.1196743605738395
2C5D187E504,1.966520567230017
2C63ABB437E,2.173977175609327
2C6B7111FE1,2.465444652406417
2C7AFFFBB5A,2.1741755795360747
2C7B4C67846,2.1446624815090995
2C84823B3B1,1.6431809523809522
2C9F619A3BF,2.237892735042731
2CA36C39908,2.1585899116122262
2CA57AF6D59,5.127316999718548
2CA6E77523F,2.1752189238245787
2CAA957DA38,1.6431809523809522
2CAB7107CAC,2.187685614851682
2CADD3692BC,2.1254239894271443
2CBAF8BE66C,2.1739155999910427
2CC23D63CF2,2.384124503190868
2CC446B24EE,1.596992857142857
2CC4FD5F79F,2.2097806076328306
2CC8FCF2854,2.3530380945851532
2CD4183C261,2.2708699495949882
2CD767D0B07,2.213142892274698
2CE6D889044,2.9587142857142834
2CE70B6053A,2.1254239894271443
2CECEFF2102,2.2097806076328306
2CF1593D112,2.1196743605738395
2CF309066BE,4.139347523359691
2D0035C2764,2.16376775910159
2BCFDA52BB1,2.1254239894271443
2BD7F724596,2.602402292152291
2BDA214B739,3.6385384615384653
2BDB211A8D4,5.61126369074753
2BDC5991B53,5.61126369074753
2BDC86BEC10,3.6385384615384653
2BDD2C12796,6.916638151779353
2BE75EC6C6F,4.139347523359691
2BE816AF5A8,3.6385384615384653
2BEE9A91120,2.202182054367747
2BF11B5DEA6,3.1643999999999983
2BF41E8D424,1.9715552669552667
2BF8537FA9E,3.6385384615384653
2C05A5498F0,3.6385384615384653
2C06218BC03,5.61126369074753
2C0B4576993,2.202182054367747
2C0F2F059C1,2.2686429072190055
2C17317024C,4.139347523359691
2C1CAF6E422,2.1411641213232295
2C27CA32BC3,2.465444652406417
2C2DDB99EE3,2.0846446949249584
2C45E07B44C,5.61126369074753
2C47730B5B9,2.1469025968675393
2C4AE652B59,2.199999999999996
2C4BE65EB82,4.119286263112619
2C4BF1CDECB,2.387945534193634
2C4C0815F32,2.051175425366264
2C4C1D5F011,2.1741607707817883
2C4C2B68E92,5.61126369074753
2C4E89D48B8,3.1643999999999983
2C4ECDF9BC2,4.119286263112619
2C54048D818,2.1913978284500755
2C676AC56C8,5.61126369074753
2C82E59D1E3,2.3847436507936504
2C830D883FD,3.6385384615384653
2C8FB06FE2C,2.0639314726851934
2C95E162557,6.181860904163635
2C96D9EC25E,2.141190476190473
2CA0863DD21,4.119286263112619
2CA117801E0,2.133847585467011
2CA1B8D610E,5.022419047619052
2CA327C8D3E,1.966520567230017
2CAB86CD434,2.4937636102545544
2CACB3E8CEF,2.18685967756739
2CB61364331,2.2086833430428148
2CB6ACD5816,2.2708699495949882
2CBC4EE4281,3.6385384615384653
2CC0BD88362,3.5121428571428543
2CC3BF6EED0,4.139347523359691
2CC818972B1,5.61126369074753
2CD5F1467BF,2.333148993326934
2CD82A4CE9B,2.3703454062277585
2CDA8190891,6.2361189450584105
2CDDFBD4759,2.18685967756739
2CDE16BA15B,2.1411641213232295
2CE0A2E77F8,2.165621145913759
2CE59CEE778,4.119286263112619
2CE77F2ECF2,12.169333333333334
2CE788F2F04,2.013191358771485
2CE78B90790,3.6385384615384653
2CEB4BB3104,5.61126369074753
2CEE0FA0764,5.61126369074753
2CF2BC8E566,2.1552085761460766
2D00580C108,4.139347523359691
28F7C227866,1.4877620797489224
2C1AD038FE4,0.5373081607970268
2C2CDFA9ACB,0.3382443672326039
2CF18824C54,1.395292266790805
2BC75986113,0.42315737856914315
2BC84DA90D7,0.3424025127898895
2BD09440185,1.5792666666666673
2BEE8E178FF,1.1169920995670999
2BF220F17C3,0.9655190476190476
2BFD8B8FC41,0.23205353122711064
2C021781274,0.8321181919631502
2C02343232C,0.5306839214975806
2C0263FAE3D,0.43519384336152
2C18B8BAD07,2.5687499999999996
2C2436E4E52,0.4242130250078908
2C2B0F09222,0.29336030653258816
2C5E82C8D9E,0.5187160688231652
2C6366FDD63,3.555140592674805
2C6537B5473,1.4284333333333334
2C712032A97,0.4561666666666666
2C7FCE3B4CA,0.7085101304634253
2C800DD10DD,0.9655190476190476
2C8A8024153,1.3659888888888887
2C8B2EF8E27,0.7477453174878198
2C935A81391,0.8244205563157013
2C9E046E76A,1.641782677579264
2CB37460100,0.8280831377718739
2CC2F7F943E,0.5821539095558798
2CC422825F6,0.9655190476190476
2CC441F0D2B,0.8280831377718739
2CC6A1EC25C,1.7136910791347353
2CD62189B41,0.5238297619047618
2CDDD6CA9E4,0.10244611094145079
2CE0BF962EA,0.4561666666666666
2CE6BA957B2,0.19271056787775534
2CE6C2211EC,0.5306839214975806
2CE9EF20467,0.9655190476190476
2CEBAF8507B,0.28611609343569955
28D75E25A86,0.47739244146651943
28DDFBBB81E,0.1557283848920658
29089A2FD6B,0.6401623160894833
29123A75C84,1.2472714646464653
29143178239,0.44215058307705346
2916413F3D4,0.494282625870861
292B4399CC5,1.8548535714285717
296B578F50A,1.7789999999999984
2B286AF3AC9,0.19676190476190478
28D84DD0D0F,2.0593702328508994
2C39CAE212A,2.115684448350025
2912AC5C83E,0.2962666666666667
29651B954D7,3.8562095238095253
2C774986958,2.195386094069532
2CD7DA8DC95,1.2390429792429791
2C6490C20CD,3.172394516594516
2972A5F76F8,2.451500000000001
2920D91F9BA,1.4550714285714292
2C22B9DE8C2,2.0543412698412715
29A77562945,1.7789999999999984
2C4611DBAD6,1.6260221744543737
2C68CE44F78,1.794568686868686
2C78594C88C,2.318299999999999
2BDFCAC92CF,1.6441991750638423
2B7C4CEE400,1.5209568349720985
2BD3A95B05B,2.9848037157287184
2BD934217F4,3.155383161043082
2C02539D1B8,2.5983470234133894
2CDB72BE664,3.435553248518767
2BC7EB64A6C,1.033448737373737
2C510099BDA,3.1219996808585
2C9BB583DF8,2.487888460232577
2CA77DFA884,2.640628340597821
2CF99FBF558,2.496908642948465
2904BC77339,2.825333698007809
290F938A67D,3.244537878787879
2914A5D29E8,3.3174999999999994
293B9FEA43D,3.0521280997253526
2C9D5C6B07D,2.5424503808283228
2C1AE705B29,1.6619905078038115
2C7F4D669A5,2.4837562101168533
2CA06609C49,2.7830929481004603
28E4B6D4844,2.8080119047619054
290ACF1FF17,4.0
29164C0C7DB,3.351185435184334
2932DC839DB,2.4047837301587265
2A084D729F7,3.5416095981761875
2BF85B7C26A,3.415978585974283
2C7F0A7E794,3.197485874679868
2C883F47699,3.1853047619047636
2BC35B78535,3.556014926987536
2C6A7948D2A,2.042562669232634
2BC4556C875,1.4695542124542118
2BCC3EFEB95,3.1742235701056756
2BCDE286494,2.9526463278256387
2BCF52C5B0B,2.5341142857142884
2BD482DA3FE,1.892965498313164
2BD9C85A54E,2.7638950369075364
2BDA071D06F,2.400000000000004
2BDD6BFF947,0.10244611094145079
2BF315FEE6E,2.710139371598399
2BFA91D2A18,2.7223321933961664
2C01BA4F36D,3.0575588060071204
2C03A919972,2.5559341211892677
2C0788CF75F,3.2539843119588774
2C149D331EC,2.7974275548453966
2C1B51BFB27,2.737841163805588
2C27A990AAD,3.2585787530905277
2C396D30698,2.5404800638197225
2C4389B3D38,2.5700067849661234
2C489BE9A01,3.3591333333333337
2C640EF9F37,3.0112175064004827
2C712AD1E09,2.496908642948465
2C7689B779E,1.6733636240026795
2C76B13EFAE,1.6600408637329302
2C885FA8CB1,2.3315520202020203
2C89C2035B2,2.470999775224777
2C8CB765F04,1.6126622234721484
2C976D113C8,1.7818905448466422
2C999083C5A,2.9526463278256387
2CA6F4353CD,2.939342339510996
2CAB631C572,1.1885857142857135
2CB575B1D69,1.5839539435078178
2CBF78F3625,2.6009957953592737
2CBF902961C,2.443504545454545
2CD8291272F,2.6617355854334988
2CE52610A86,2.6617355854334988
2CE9D3DED02,2.6847189743964885
2CECC04E335,2.470999775224777
2C843C76C4E,3.1735188816487647
2C9CF5160E6,2.5899586924890303
2905F88D392,2.46467619047619
29140033D30,2.8347628941062375
29146DD9F95,2.716581532095946
291900D7C05,2.7471946795720465
2964ADA3D79,3.3768312788761317
2967E7A9728,2.8358248196248184
29DAF9C9BCE,2.730735556940259
2CC6DB63F50,0.9575833333333328
2CE1905C86F,2.517048665223665
2C88EE7DF3F,2.5325285714285717
28F09F3F7C6,3.523609866322873
2CAB785E8C6,2.833122287537
290046A669C,2.995984307359308
2BDF353FAF7,2.802751465936024
2BE4AD20903,1.8080500000000002
2C0EAD918E7,1.4695542124542118
2C0F54F4ECA,2.9526463278256387
